ID,month_no,flat_type,storey_range,floor_area_sqm,lease_commence_date,resale_price
6868,24197,5,10,127,1988,422000
6869,24197,5,13,112,2008,510000
6870,24197,5,13,112,2008,500000
6871,24197,5,1,110,2008,450000
6872,24197,5,10,120,1997,505000
6873,24197,5,13,115,2001,460000
6874,24197,5,7,116,2001,455000
6875,24197,6,10,126,2001,452000
6876,24197,6,1,139,1998,530000
6877,24197,6,10,132,2000,695000
6878,24197,6,10,151,1985,685000
6879,24197,6,7,157,1985,755000
6880,24197,6,7,150,1985,566000
6881,24197,6,7,150,1985,591888
6882,24197,6,7,150,1986,540000
6883,24197,6,10,125,2002,545000
6884,24197,6,13,130,2001,578000
6885,24197,6,1,125,2002,495000
6886,24197,6,4,126,2002,540000
6887,24197,6,7,141,1989,422000
6888,24197,6,4,143,1997,622000
6889,24197,6,4,147,1990,550000
6890,24197,2,13,42,1979,220000
6891,24197,2,13,44,1981,284000
6892,24197,3,7,68,1979,355000
6893,24197,3,10,65,1974,350000
6894,24197,3,19,71,1972,450000
6895,24197,3,7,68,1972,340000
6896,24197,3,4,75,1981,328000
6897,24197,3,13,69,2012,507888
6898,24197,3,1,68,1979,360000
6899,24197,3,4,68,1979,375000
6900,24197,3,4,59,1979,350000
6901,24197,3,13,68,1979,358000
6902,24197,3,16,65,1974,354000
6903,24197,3,1,56,1971,243000
6904,24197,3,4,60,1969,300000
6905,24197,3,10,60,1969,343000
6906,24197,3,1,127,1972,820000
6907,24197,3,10,65,1981,348000
6908,24197,3,1,103,1982,518000
6909,24197,3,4,103,1982,488000
6910,24197,3,4,107,1982,505000
6911,24197,3,13,59,1981,370000
6912,24197,3,7,59,1981,370000
6913,24197,3,7,59,1976,314000
6914,24197,3,10,74,1983,438000
6915,24197,3,10,66,1980,370000
6916,24197,3,7,65,1975,358000
6917,24197,3,7,67,2012,485000
6918,24197,3,1,65,1974,263000
6919,24197,3,10,65,1974,316000
6920,24197,3,4,65,1974,285000
6921,24197,4,16,92,2012,695000
6922,24197,4,1,92,2012,595000
6923,24197,4,16,92,2012,685000
6924,24197,4,34,94,2011,820000
6925,24197,4,28,94,2011,828000
6926,24197,4,13,90,2004,620000
6927,24197,4,19,90,2004,650000
6928,24197,4,16,94,1980,512888
6929,24197,4,7,94,1980,520000
6930,24197,4,13,86,2002,500000
6931,24197,4,1,89,1987,454888
6932,24197,4,10,104,1996,600000
6933,24197,4,10,82,1976,425888
6934,24197,4,1,103,1986,535000
6935,24197,4,7,105,1984,655000
6936,24197,4,10,109,1983,655000
6937,24197,4,10,90,2006,670000
6938,24197,4,4,90,2006,640000
6939,24197,4,10,90,2006,680000
6940,24197,4,16,88,1975,515000
6941,24197,4,4,101,1998,555000
6942,24197,4,19,91,1974,420000
6943,24197,4,1,87,1974,388000
6944,24197,5,13,109,2011,820000
6945,24197,5,16,119,2011,923000
6946,24197,5,13,107,2011,849800
6947,24197,5,34,107,2011,873000
6948,24197,5,40,119,2011,1028000
6949,24197,5,13,117,2011,913000
6950,24197,5,25,107,2011,920000
6951,24197,5,7,122,1981,712000
6952,24197,5,7,117,1974,615000
6953,24197,5,4,122,1998,635000
6954,24197,5,19,121,1998,695000
6955,24197,5,7,127,1986,695000
6956,24197,5,13,105,2001,550000
6957,24197,5,4,130,1987,678000
6958,24197,5,10,130,1987,738000
6959,24197,5,7,110,2006,768000
6960,24197,3,1,65,1975,370000
6961,24197,3,13,76,1975,485000
6962,24197,3,16,65,1975,483888
6963,24197,3,4,65,1975,410000
6964,24197,3,1,59,1975,333000
6965,24197,4,10,82,1975,515000
6966,24197,4,10,88,1975,538000
6967,24197,5,22,122,1975,842000
6968,24197,5,10,120,1975,800000
6969,24197,5,7,117,1975,705000
6970,24197,4,7,111,1995,418000
6971,24197,4,4,104,1996,390000
6972,24197,4,1,104,1996,390000
6973,24197,4,4,105,1992,388000
6974,24197,4,10,107,1993,410000
6975,24197,4,4,106,1992,405088
6976,24197,4,4,106,1989,465000
6977,24197,4,7,105,1989,453000
6978,24197,4,4,94,1990,378000
6979,24197,4,7,102,1990,413000
6980,24197,4,1,105,1989,420000
6981,24197,4,4,103,1989,426000
6982,24197,4,7,103,1990,425000
6983,24197,4,10,113,1989,402000
6984,24197,4,4,108,1994,365000
6985,24197,4,4,108,1994,409000
6986,24197,4,10,111,1989,386808
6987,24197,4,7,106,1990,437000
6988,24197,4,1,115,1995,380000
6989,24197,4,10,106,1993,420000
6990,24197,4,7,108,1993,407000
6991,24197,4,13,104,1993,430000
6992,24197,4,10,104,1992,417000
6993,24197,4,4,104,1996,390000
6994,24197,4,1,104,1996,380000
6995,24197,4,10,103,1996,397000
6996,24197,4,10,104,1996,400000
6997,24197,4,7,107,1996,415000
6998,24197,4,7,103,1996,393000
6999,24197,5,1,122,1995,455000
7000,24197,5,7,120,1995,475000
7001,24197,5,7,123,1993,460000
7002,24197,5,10,126,1993,480000
7003,24197,5,4,122,1993,472000
7004,24197,5,7,128,1989,512000
7005,24197,5,1,123,1993,445000
7006,24197,5,13,129,1993,500000
7007,24197,5,4,124,1995,555000
7008,24197,5,1,128,1996,430000
7009,24197,5,7,128,1996,460000
7010,24197,5,7,128,1996,495000
7011,24197,6,4,145,1995,560000
7012,24197,6,7,146,1995,620000
7013,24197,6,10,146,1989,735000
7014,24197,6,1,154,1990,625000
7015,24197,6,4,146,1988,591000
7016,24197,6,10,147,1993,558000
7017,24197,6,4,146,1993,545000
7018,24197,6,7,147,1993,540000
7019,24197,6,4,146,1993,625000
7020,24197,6,7,147,1996,610000
7021,24197,6,10,148,1996,640000
7022,24197,2,1,50,2012,272000
7023,24197,3,1,70,2012,350000
7024,24197,3,13,70,2012,355000
7025,24197,4,13,85,2004,393000
7026,24197,4,7,92,2012,410000
7027,24197,4,4,90,2003,370000
7028,24197,4,16,92,2012,471000
7029,24197,4,1,92,2012,413000
7030,24197,4,13,92,2012,480888
7031,24197,4,13,92,2012,468000
7032,24197,4,16,94,2004,415000
7033,24197,4,1,94,2010,425000
7034,24197,4,4,93,2012,435000
7035,24197,4,16,94,2012,445000
7036,24197,4,13,93,2010,484000
7037,24197,4,13,94,2012,460000
7038,24197,4,7,90,2003,417000
7039,24197,4,7,93,2012,450000
7040,24197,4,13,93,2010,476000
7041,24197,4,16,90,2005,438000
7042,24197,4,10,91,2003,415000
7043,24197,4,1,93,2010,418000
7044,24197,4,13,94,2012,450000
7045,24197,4,10,94,2012,460000
7046,24197,4,4,94,2010,450000
7047,24197,4,13,90,2005,400000
7048,24197,4,7,91,2005,400000
7049,24197,4,13,93,2012,445000
7050,24197,4,13,93,2012,460000
7051,24197,4,13,93,2012,450000
7052,24197,4,4,91,2005,380000
7053,24197,4,16,93,2012,525000
7054,24197,4,13,97,2012,555000
7055,24197,4,16,91,2007,440000
7056,24197,4,4,93,2012,445000
7057,24197,4,10,93,2012,430000
7058,24197,4,4,93,2012,443000
7059,24197,4,10,92,2009,450000
7060,24197,4,13,85,2003,375000
7061,24197,4,4,90,2003,358000
7062,24197,4,1,90,2003,370000
7063,24197,4,10,93,2012,515000
7064,24197,4,16,93,2011,526888
7065,24197,4,16,93,2011,516800
7066,24197,4,10,93,2012,490000
7067,24197,4,10,93,2012,440000
7068,24197,4,16,92,2012,460000
7069,24197,4,4,93,2012,431500
7070,24197,4,10,92,2012,458000
7071,24197,4,4,96,2012,475000
7072,24197,4,13,92,2012,468000
7073,24197,4,16,93,2012,460000
7074,24197,4,10,92,2012,450000
7075,24197,4,7,93,2012,453000
7076,24197,4,4,90,2007,410888
7077,24197,5,13,112,2003,410000
7078,24197,5,13,112,2003,403000
7079,24197,5,1,111,2003,375000
7080,24197,5,16,110,2004,460000
7081,24197,5,10,110,2003,440888
7082,24197,5,10,110,2003,430000
7083,24197,5,16,110,2003,518000
7084,24197,5,10,110,2003,460000
7085,24197,5,7,110,2003,455000
7086,24197,5,7,110,2003,450000
7087,24197,5,13,110,2003,468000
7088,24197,5,1,110,2005,445000
7089,24197,5,7,110,2003,550000
7090,24197,5,13,110,2003,510000
7091,24197,5,7,114,2004,470000
7092,24197,5,10,111,2005,453000
7093,24197,5,7,110,2005,438000
7094,24197,5,16,110,2005,465000
7095,24197,5,10,110,2004,440000
7096,24197,5,10,110,2003,480000
7097,24197,5,4,110,2003,398000
7098,24197,5,4,110,2003,400000
7099,24197,5,1,110,2004,385000
7100,24197,5,16,111,2003,460000
7101,24197,5,7,110,2004,445000
7102,24197,5,7,110,2004,465000
7103,24197,5,1,110,2003,420000
7104,24197,5,7,110,2004,484888
7105,24197,5,16,110,2003,435000
7106,24197,5,16,147,2012,788000
7107,24197,6,4,130,2003,535000
7108,24197,6,16,130,2003,608000
7109,24197,6,1,128,2004,500000
7110,24197,6,1,128,2004,508000
7111,24197,6,4,128,2004,570000
7112,24197,2,1,46,1967,226000
7113,24197,2,1,46,1967,260888
7114,24197,2,13,46,1967,256000
7115,24197,3,10,58,1967,320000
7116,24197,3,7,69,1967,400000
7117,24197,3,7,67,1969,348000
7118,24197,3,4,60,1967,330000
7119,24197,3,7,67,1979,368000
7120,24197,3,10,65,1975,359000
7121,24197,3,10,65,1975,368000
7122,24197,3,1,65,1975,330000
7123,24197,3,13,65,1976,405000
7124,24197,3,10,76,1977,472000
7125,24197,3,10,65,1977,380000
7126,24197,3,19,73,1975,501000
7127,24197,3,22,59,1974,410000
7128,24197,3,7,59,1974,370000
7129,24197,3,7,59,1974,338000
7130,24197,3,10,65,1975,485000
7131,24197,3,16,65,1975,435000
7132,24197,3,1,65,1975,430000
7133,24197,3,19,72,1970,438000
7134,24197,3,19,76,1973,400000
7135,24197,3,10,66,1970,343888
7136,24197,3,7,60,1971,310000
7137,24197,3,7,69,2011,520000
7138,24197,3,16,60,2008,530000
7139,24197,4,4,136,1967,635000
7140,24197,4,25,95,2012,735000
7141,24197,4,10,88,1975,610000
7142,24197,4,1,87,2012,685000
7143,24197,4,4,109,1995,638000
7144,24197,4,1,95,2000,600000
7145,24197,4,1,96,2000,648000
7146,24197,4,1,111,1968,940000
7147,24197,4,13,85,2002,660000
7148,24197,4,4,90,2006,640000
7149,24197,4,7,95,2002,700000
7150,24197,4,28,85,2008,730000
7151,24197,4,1,90,2008,588000
7152,24197,4,22,90,2008,743000
7153,24197,4,28,90,2008,776000
7154,24197,5,16,125,1978,836888
7155,24197,5,1,124,2012,850000
7156,24197,5,31,117,2012,968000
7157,24197,5,16,117,2012,920000
7158,24197,5,4,131,1996,850000
7159,24197,5,16,110,2002,850000
7160,24197,5,31,110,2006,925000
7161,24197,4,1,95,2001,355000
7162,24197,4,1,94,2001,330000
7163,24197,4,7,96,2001,385000
7164,24197,4,16,95,2001,402000
7165,24197,4,7,96,2001,370000
7166,24197,4,1,95,2001,356000
7167,24197,4,7,95,2001,388000
7168,24197,4,16,96,2010,405000
7169,24197,4,4,96,2010,370000
7170,24197,4,7,86,2001,340000
7171,24197,4,10,96,2010,380000
7172,24197,4,4,85,2003,355000
7173,24197,4,7,94,2010,368000
7174,24197,4,10,90,2001,347000
7175,24197,4,13,90,2001,355000
7176,24197,4,13,85,2002,348888
7177,24197,4,7,94,2001,370000
7178,24197,4,10,101,1999,375000
7179,24197,4,4,86,2001,340000
7180,24197,4,13,90,2006,375000
7181,24197,4,13,90,2001,386000
7182,24197,4,10,90,2006,392000
7183,24197,4,7,103,1999,378000
7184,24197,4,16,101,1999,400000
7185,24197,4,13,100,1999,380168
7186,24197,4,4,90,2004,340000
7187,24197,4,10,90,2004,359000
7188,24197,5,7,111,2001,420000
7189,24197,5,4,111,2001,422000
7190,24197,5,13,111,2001,408000
7191,24197,5,1,118,2001,410000
7192,24197,5,4,110,2001,455000
7193,24197,5,16,111,2004,420000
7194,24197,5,7,110,2004,420000
7195,24197,5,1,110,2001,395000
7196,24197,5,4,110,2003,390000
7197,24197,5,13,110,2004,430000
7198,24197,5,7,121,1998,415000
7199,24197,5,1,111,2001,408888
7200,24197,5,13,110,2001,395500
7201,24197,5,10,110,2001,400000
7202,24197,5,7,110,2001,390000
7203,24197,5,7,120,1999,430000
7204,24197,5,13,121,1999,448000
7205,24197,5,1,122,1999,390000
7206,24197,5,4,122,1999,410000
7207,24197,5,4,110,2001,380000
7208,24197,5,4,111,2001,415000
7209,24197,6,7,131,2001,466888
7210,24197,6,1,131,2001,460000
7211,24197,6,13,131,2001,463000
7212,24197,6,7,131,2001,473000
7213,24197,6,1,131,2001,455000
7214,24197,6,4,131,2001,470000
7215,24197,6,7,140,1998,528000
7216,24197,6,10,126,2001,550000
7217,24197,6,4,130,2001,468888
7218,24197,3,7,83,2007,347000
7219,24197,3,16,68,2013,380000
7220,24197,3,16,69,2012,364888
7221,24197,3,16,67,2012,365888
7222,24197,3,1,69,2011,337000
7223,24197,4,13,90,2002,385000
7224,24197,4,1,92,2003,348000
7225,24197,4,4,92,2003,390000
7226,24197,4,1,86,2001,355000
7227,24197,4,7,92,2008,490888
7228,24197,4,4,90,2002,350000
7229,24197,4,4,89,2002,340000
7230,24197,4,7,85,2001,390000
7231,24197,4,4,95,2012,410000
7232,24197,4,4,93,2013,410000
7233,24197,4,13,100,2012,446800
7234,24197,4,7,95,2012,425000
7235,24197,4,7,92,2011,435000
7236,24197,4,13,92,2005,447000
7237,24197,4,16,102,1999,390000
7238,24197,4,16,99,2012,435000
7239,24197,4,13,95,2013,428000
7240,24197,4,4,95,2012,420000
7241,24197,4,4,95,2012,405000
7242,24197,4,4,90,2009,520000
7243,24197,4,13,90,2009,545500
7244,24197,4,16,90,2009,550000
7245,24197,4,4,91,2006,448000
7246,24197,4,13,90,2009,552288
7247,24197,4,13,90,2009,568000
7248,24197,4,1,90,2009,428000
7249,24197,4,16,90,2006,473888
7250,24197,4,7,92,2009,525000
7251,24197,4,10,90,2009,550000
7252,24197,4,13,90,2001,370000
7253,24197,4,10,94,2001,370000
7254,24197,4,4,94,2001,340000
7255,24197,4,4,94,2001,365000
7256,24197,4,7,90,2002,358000
7257,24197,4,13,93,2001,388000
7258,24197,4,1,101,1999,350000
7259,24197,4,13,100,1999,440388
7260,24197,4,4,100,1999,425000
7261,24197,4,22,93,2004,460000
7262,24197,4,10,94,2004,368000
7263,24197,4,13,95,2012,440000
7264,24197,4,13,96,2010,465000
7265,24197,4,7,94,2012,425000
7266,24197,4,16,94,2012,420000
7267,24197,4,13,93,2012,425000
7268,24197,4,19,96,2010,420000
7269,24197,4,16,94,2012,452000
7270,24197,4,4,95,2012,425000
7271,24197,4,4,94,2012,400000
7272,24197,4,4,95,2012,415000
7273,24197,4,22,96,2010,432000
7274,24197,4,4,96,2010,417000
7275,24197,4,13,94,2012,425000
7276,24197,4,4,95,2012,431000
7277,24197,4,10,94,2012,433000
7278,24197,4,10,95,2012,448000
7279,24197,4,10,96,2010,450000
7280,24197,4,16,95,2012,420000
7281,24197,4,19,94,2012,473888
7282,24197,4,13,94,2012,430000
7283,24197,4,22,96,2012,495000
7284,24197,4,4,93,2012,380000
7285,24197,4,7,95,2012,400000
7286,24197,4,7,85,2000,345000
7287,24197,4,4,85,2003,348000
7288,24197,4,7,90,2003,342000
7289,24197,4,16,90,2005,420000
7290,24197,4,16,91,2000,355000
7291,24197,4,10,96,2000,370000
7292,24197,4,10,101,1999,388000
7293,24197,4,7,102,1999,410000
7294,24197,4,10,100,1999,385000
7295,24197,4,10,91,2000,383000
7296,24197,4,10,94,2011,440000
7297,24197,5,7,110,2001,468000
7298,24197,5,4,110,2001,433000
7299,24197,5,7,110,2002,450000
7300,24197,5,10,110,2002,508000
7301,24197,5,4,110,2001,420000
7302,24197,5,13,110,2002,415000
7303,24197,5,4,110,2003,430000
7304,24197,5,13,110,2002,440000
7305,24197,5,16,110,2003,500000
7306,24197,5,4,110,2003,400000
7307,24197,5,13,110,2003,445000
7308,24197,5,13,110,2003,470000
7309,24197,5,4,110,2001,480000
7310,24197,5,10,110,2000,498000
7311,24197,5,16,123,1999,508000
7312,24197,5,13,111,2006,558000
7313,24197,5,10,110,2000,480000
7314,24197,5,7,116,2000,470000
7315,24197,5,10,110,2000,465000
7316,24197,5,13,116,2000,458000
7317,24197,5,1,110,2001,414000
7318,24197,5,16,114,2001,460000
7319,24197,5,7,110,2001,455000
7320,24197,5,1,116,1999,450000
7321,24197,5,4,110,2003,415000
7322,24197,5,4,110,2003,400000
7323,24197,5,4,122,1999,407000
7324,24197,5,10,115,2000,441000
7325,24197,5,7,110,2000,425000
7326,24197,5,13,115,2000,412000
7327,24197,5,4,110,2000,405000
7328,24197,5,7,110,2000,432000
7329,24197,5,1,110,2001,420000
7330,24197,5,7,121,1999,430000
7331,24197,5,7,110,2003,510000
7332,24197,5,4,110,2001,455000
7333,24197,5,7,110,2001,515000
7334,24197,6,7,125,2003,560000
7335,24197,6,13,130,2001,573000
7336,24197,6,7,125,2003,555000
7337,24197,6,13,130,2001,605000
7338,24197,6,4,130,2001,535000
7339,24197,6,16,130,2003,550000
7340,24197,6,10,130,2001,620000
7341,24197,6,4,143,1999,678000
7342,24197,6,10,134,2001,540000
7343,24197,6,7,134,2001,568000
7344,24197,6,10,130,2001,620000
7345,24197,6,1,140,1999,535000
7346,24197,6,13,131,2000,500000
7347,24197,6,7,131,2000,500000
7348,24197,6,7,142,1998,558000
7349,24197,6,13,144,1999,610000
7350,24197,6,7,130,2000,515000
7351,24197,6,7,131,2000,522000
7352,24197,3,4,60,1985,308000
7353,24197,3,4,71,1985,338000
7354,24197,3,4,64,1985,365000
7355,24197,3,7,60,1984,284500
7356,24197,3,4,60,1985,280000
7357,24197,4,7,93,1985,470000
7358,24197,4,1,99,1985,478000
7359,24197,4,13,93,1985,500888
7360,24197,4,7,91,1985,485000
7361,24197,4,1,91,1985,436000
7362,24197,4,4,84,1986,560000
7363,24197,4,4,84,1986,440000
7364,24197,4,1,84,1986,463000
7365,24197,4,10,95,1985,440000
7366,24197,4,1,91,1985,420000
7367,24197,4,4,91,1984,433000
7368,24197,4,4,94,1984,410000
7369,24197,4,10,93,1986,405000
7370,24197,4,4,91,1985,340000
7371,24197,4,1,83,1987,330000
7372,24197,4,10,98,1985,395000
7373,24197,4,7,91,1985,380000
7374,24197,4,10,91,1985,375000
7375,24197,4,4,110,1992,410000
7376,24197,5,4,121,1988,695000
7377,24197,5,13,121,1985,665000
7378,24197,5,10,123,1989,660000
7379,24197,5,13,115,1999,725000
7380,24197,5,10,121,1997,540000
7381,24197,5,7,122,1992,530000
7382,24197,5,13,126,1992,515000
7383,24197,5,13,124,1992,520000
7384,24197,6,10,151,1985,888000
7385,24197,6,1,146,1989,838888
7386,24197,6,7,149,1989,908000
7387,24197,6,13,146,1992,695000
7388,24197,3,1,64,1988,310000
7389,24197,3,1,70,1987,352500
7390,24197,3,7,73,1984,330000
7391,24197,3,10,74,1988,310000
7392,24197,3,7,74,1984,325000
7393,24197,3,10,79,1982,341000
7394,24197,3,7,75,1983,330000
7395,24197,3,4,79,1982,325000
7396,24197,3,4,73,1984,388000
7397,24197,3,7,78,1985,340889
7398,24197,3,1,75,1982,326000
7399,24197,3,4,75,1985,360000
7400,24197,3,4,75,1983,340000
7401,24197,3,4,75,1982,330000
7402,24197,3,7,60,1983,295000
7403,24197,3,7,73,1984,345000
7404,24197,3,7,74,1984,325000
7405,24197,3,1,73,1984,300000
7406,24197,3,10,60,1985,292000
7407,24197,3,10,64,1985,323000
7408,24197,3,1,60,1985,295000
7409,24197,3,4,60,1985,290000
7410,24197,3,4,64,1985,310000
7411,24197,3,4,82,1984,375000
7412,24197,3,4,73,1984,330000
7413,24197,3,4,67,1986,300000
7414,24197,3,10,74,1988,340000
7415,24197,3,4,74,1987,328000
7416,24197,3,10,74,1988,352000
7417,24197,3,10,73,1984,341000
7418,24197,3,7,73,1983,335000
7419,24197,4,4,94,2011,580000
7420,24197,4,4,94,2011,585000
7421,24197,4,10,94,2011,601000
7422,24197,4,10,94,2011,610088
7423,24197,4,1,104,1988,462000
7424,24197,4,7,84,1988,400000
7425,24197,4,1,104,1988,420000
7426,24197,4,10,84,1987,428000
7427,24197,4,10,104,1988,468888
7428,24197,4,7,104,1989,480000
7429,24197,4,1,105,1997,503000
7430,24197,4,4,91,1984,400000
7431,24197,4,7,104,1988,428000
7432,24197,4,1,104,1994,395000
7433,24197,4,1,101,1997,420000
7434,24197,4,10,103,1988,418000
7435,24197,4,10,106,1993,413000
7436,24197,4,1,104,1982,408000
7437,24197,4,4,91,1984,445000
7438,24197,4,1,104,1983,410000
7439,24197,4,7,91,1984,490000
7440,24197,4,7,103,1984,395000
7441,24197,4,10,103,1984,410000
7442,24197,4,4,105,1985,420000
7443,24197,4,10,104,1985,495000
7444,24197,4,7,107,1993,442888
7445,24197,4,1,105,1996,375000
7446,24197,4,10,111,1995,368000
7447,24197,4,1,107,1995,398000
7448,24197,4,1,102,1997,385000
7449,24197,4,1,107,1996,420000
7450,24197,4,7,107,1996,400000
7451,24197,4,4,101,1997,390000
7452,24197,4,4,104,1985,426800
7453,24197,4,10,84,1987,385000
7454,24197,4,1,84,1988,351000
7455,24197,4,10,107,1996,458000
7456,24197,4,1,105,1987,413000
7457,24197,4,7,104,1989,392000
7458,24197,4,7,99,1997,420000
7459,24197,4,10,100,1997,440000
7460,24197,4,7,100,1997,425000
7461,24197,4,10,103,1997,435000
7462,24197,4,10,99,1997,425000
7463,24197,4,10,99,1997,405000
7464,24197,4,4,102,1997,380000
7465,24197,4,10,104,1989,444500
7466,24197,4,4,104,1988,425000
7467,24197,4,4,104,1984,423000
7468,24197,4,1,106,1995,450000
7469,24197,4,1,84,1985,365000
7470,24197,4,7,84,1986,372500
7471,24197,4,7,104,1988,415000
7472,24197,4,4,104,1987,428000
7473,24197,4,1,104,1988,405000
7474,24197,4,4,104,1988,395000
7475,24197,4,4,103,1984,435000
7476,24197,4,4,107,1984,447000
7477,24197,5,10,107,2011,735000
7478,24197,5,10,111,2011,730000
7479,24197,5,7,122,1988,511000
7480,24197,5,10,122,1988,580000
7481,24197,5,4,122,1988,535000
7482,24197,5,4,123,1988,615000
7483,24197,5,4,124,1993,465000
7484,24197,5,1,105,2008,580000
7485,24197,5,7,133,1984,590000
7486,24197,5,4,121,1984,510000
7487,24197,5,4,139,1993,550000
7488,24197,5,4,125,1993,520000
7489,24197,5,7,120,1997,510000
7490,24197,5,10,123,1985,530000
7491,24197,5,10,122,1985,530000
7492,24197,5,7,130,1996,550000
7493,24197,5,10,120,1997,565000
7494,24197,5,10,124,1997,554000
7495,24197,5,10,119,1997,580000
7496,24197,5,16,131,1995,650000
7497,24197,5,7,121,1988,495000
7498,24197,5,10,127,1988,540000
7499,24197,5,7,121,1989,535000
7500,24197,5,7,136,1985,533000
7501,24197,6,7,142,1988,690000
7502,24197,6,4,146,1988,728000
7503,24197,6,4,146,1986,630000
7504,24197,6,1,148,1995,600000
7505,24197,6,7,147,1995,670000
7506,24197,6,1,147,1986,550000
7507,24197,6,7,146,1994,610000
7508,24197,6,10,143,1997,570000
7509,24197,6,7,142,1988,722000
7510,24197,7,7,166,1987,818000
7511,24197,2,4,40,1968,243000
7512,24197,2,1,41,1967,213000
7513,24197,3,7,66,1973,275000
7514,24197,3,1,67,1973,258000
7515,24197,3,4,67,1970,298000
7516,24197,3,1,64,1968,323000
7517,24197,3,19,63,1970,358000
7518,24197,3,1,68,1970,325000
7519,24197,3,1,64,1969,265000
7520,24197,3,4,64,1969,305000
7521,24197,3,1,77,1970,325000
7522,24197,3,4,67,1971,323000
7523,24197,3,10,67,1969,297000
7524,24197,3,1,65,1976,262000
7525,24197,3,10,67,1984,300000
7526,24197,3,1,67,1984,308000
7527,24197,3,10,67,1984,310000
7528,24197,3,7,74,1984,432800
7529,24197,3,16,74,1984,420000
7530,24197,3,4,67,1972,308000
7531,24197,3,10,67,1970,315000
7532,24197,3,10,65,1982,300000
7533,24197,3,4,57,1968,280000
7534,24197,4,40,86,2006,730000
7535,24197,4,31,91,2006,728000
7536,24197,4,28,86,2006,718000
7537,24197,4,1,91,2006,560000
7538,24197,4,1,82,1976,375000
7539,24197,4,13,82,1975,370000
7540,24197,4,4,91,2009,620000
7541,24197,4,4,91,2009,585000
7542,24197,4,7,92,2009,717000
7543,24197,5,10,132,1984,593000
7544,24197,5,13,122,1988,652888
7545,24197,5,25,110,2002,858000
7546,24197,6,1,151,1986,810000
7547,24197,3,13,73,1980,268000
7548,24197,3,10,65,1974,265000
